tsne_1,tsne_2,kmeans_label
-54.999218,63.362682,1
-43.048363,10.204249,5
-7.9837313,49.87322,4
13.292013,43.843586,4
-42.911358,-13.6692095,4
-60.31606,28.85937,6
21.446,74.926186,2
-39.875885,-28.9097,5
42.85118,4.0888267,4
-70.814896,-40.342987,5
6.0782113,71.743,2
52.030193,-50.158894,5
35.517162,18.998297,4
51.01224,-22.442694,5
30.393122,-4.7686586,4
-23.909424,48.728256,2
-22.893957,-19.087687,4
-56.77187,-51.35569,5
-46.32567,17.618122,5
71.3538,1.1762093,3
5.5010753,-10.972804,4
-31.149887,87.45155,1
-4.1497154,-31.336723,4
21.32817,75.320404,2
28.135262,11.344257,4
-12.694579,23.90466,4
-8.582793,-17.934483,4
45.519714,46.768406,3
14.417601,73.40078,2
4.568742,-9.483372,4
45.855217,-43.662445,5
43.566082,66.26555,3
-9.585916,-28.307749,4
-36.680836,65.63659,1
71.15677,1.8454293,3
-15.040955,26.943523,4
-58.71877,-52.211674,5
50.846394,-41.951553,5
41.449753,3.7511225,4
-74.65848,-11.558734,6
14.060469,74.46005,2
6.0943866,-60.721706,5
26.363174,11.33477,4
-38.902664,-44.85368,5
27.331192,-85.56731,5
80.22163,-26.56226,5
-55.870975,-20.31364,4
12.593413,34.43114,4
-86.473495,21.234632,1
85.457245,-24.972534,5
25.473198,-33.54941,5
-100.82601,-0.32094887,6
5.409523,86.880714,2
-27.514841,-89.155014,0
80.86686,0.70904416,3
41.954636,-0.00758335,4
24.904572,-21.741756,5
-24.200611,-12.171477,4
24.702576,-86.637535,5
34.4711,20.095118,4
-81.67088,12.430635,1
21.522951,20.543444,4
23.74503,5.8346205,4
34.120884,11.087698,4
63.589027,19.345203,4
-19.426243,-87.150536,0
64.5926,19.308014,4
9.023992,-13.884276,4
-24.479887,-17.723152,4
27.938335,-36.646107,5
-5.5612187,-8.111015,2
-39.23546,14.036904,5
2.119383,2.0197434,4
-35.61112,29.334908,4
72.89011,-2.6519232,3
-5.113498,-25.951256,4
13.275745,-33.907448,5
-88.43663,20.4269,1
21.240992,-39.998158,5
64.959785,55.040413,3
24.803312,-88.91556,5
-6.0553026,49.156204,4
-19.457817,76.54171,1
-6.9303885,14.925815,2
-20.844223,-39.748337,0
-46.75876,16.15198,5
34.024315,25.402344,4
-55.32025,-59.207394,5
50.340466,41.519436,3
-84.473595,11.0413885,1
2.8808818,-56.93207,5
-72.25352,46.384422,6
-2.6097803,-37.3267,4
31.965958,56.78931,3
33.614082,8.892607,4
30.698494,-32.791412,5
67.40094,18.441559,4
27.396368,-33.337265,5
13.763925,87.98755,2
25.065445,78.750755,2
22.25216,-43.60873,5
68.41878,49.61252,3
0.69782346,-54.149437,5
1.0078958,3.023212,4
0.9928731,-68.18729,5
47.943478,65.3779,3
17.978853,-32.54941,5
-70.4135,-39.749218,5
40.84768,43.1943,3
30.848536,-48.0957,5
-70.45706,-8.486779,6
26.852617,-80.44107,5
-35.648216,-26.988611,5
21.228012,-74.57382,5
-78.86182,-15.975902,6
17.984941,13.626128,4
-2.4851053,-37.424007,4
-17.279339,-91.959885,0
-58.777622,36.909557,6
-57.64739,62.021343,1
18.986677,12.76126,4
-35.713657,60.138245,1
-20.277077,11.001729,2
22.872631,74.67057,2
55.736362,-38.131203,5
2.0036025,-77.07495,5
97.06252,20.29652,4
14.200259,68.72536,2
-39.379932,13.41653,5
-5.656767,41.96737,4
-6.9812517,64.10933,4
18.2326,36.945026,4
53.009876,-45.07948,5
-56.43374,-20.209354,4
-38.65752,68.04054,1
-86.51444,26.657028,1
27.691563,12.383388,4
2.4505577,-76.51992,5
47.131588,2.2711468,4
29.10052,-3.8286462,4
-80.6295,-14.629854,6
29.676632,-26.66104,5
-57.252712,-20.305908,4
-8.582367,-8.842179,2
-32.99806,35.37469,4
83.50616,-19.960007,5
-24.38691,-87.94862,0
-8.384076,-17.438286,4
32.72206,-45.19841,5
16.971235,-41.350834,5
-40.169384,11.900992,5
98.747246,22.311579,4
4.0489683,-74.93678,5
-19.716492,74.98034,1
76.879005,-27.101954,5
-87.16378,26.04825,1
17.46249,88.47755,2
14.342689,-32.682846,5
40.998173,8.80064,4
-0.79197425,-68.77581,5
-82.44186,15.453025,1
-22.764229,15.459179,2
-88.77089,24.115707,1
85.1404,-25.562077,5
-38.995117,-27.844522,5
-8.682275,-47.747803,0
0.36853027,-29.024326,4
-41.268806,66.85181,1
84.74852,-28.391851,5
-59.688396,29.17251,6
21.315495,-83.68894,5
-31.780668,87.29206,1
18.406115,13.886315,4
43.634174,3.2400787,4
50.46086,4.838123,4
-37.87809,-28.970512,5
-15.022307,-94.902916,0
-2.5891078,-36.8216,4
38.550667,20.688957,4
-24.678905,-84.19458,0
-42.710682,12.938972,5
-72.351875,-2.2982213,6
68.31329,20.752653,4
-85.93392,13.774823,1
-68.67279,48.64025,6
6.562455,86.575775,2
35.461643,-50.148994,5
48.98641,-21.37309,5
-69.69635,-9.214393,6
-20.150629,11.532947,2
-46.081654,-12.235063,4
-27.12846,-86.600746,0
-68.41691,48.881763,6
-27.38786,-59.4076,0
11.335886,12.096155,4
-56.924072,-20.075832,4
12.106407,14.267627,4
-86.7442,12.198237,1
-35.95943,-6.190607,4
-57.336285,7.4111423,5
32.6838,55.32876,3
4.0595984,-8.946375,4
31.751661,55.862743,3
-104.481186,-3.4683354,6
28.265265,-36.51841,5
31.651875,6.2770343,4
21.38259,-21.36287,5
-61.80807,-24.381111,4
-40.83242,-30.361294,5
-78.796906,-15.858032,6
11.61983,43.081097,4
75.16615,32.246502,2
-30.407822,65.21294,1
-24.731274,46.61349,2
-68.73257,-34.446957,5
-2.5380592,14.280633,2
0.25691852,-65.57255,5
-0.42846733,-72.73092,5
-42.970108,-5.607819,4
-31.740269,-28.196915,5
16.206528,45.052555,4
-8.524266,-18.430004,4
21.907957,-22.780355,5
-24.422628,-66.60717,0
-44.950188,-29.08031,5
27.438396,-17.796185,5
-34.344788,-42.640095,5
30.831278,-1.4311054,4
5.0805287,-59.58191,5
97.68802,18.710796,4
87.72072,-25.856209,5
19.226479,7.647885,4
-6.501252,49.443363,4
77.17913,-23.784348,5
-101.12355,4.0045707e-06,6
70.088554,-1.9537547,3
-7.2234483,-25.972692,4
21.873526,-34.893406,5
40.18279,-25.459038,5
63.519646,18.317123,4
-83.42689,-9.105046,6
15.944208,-38.244278,5
-7.3753805,64.584236,4
-59.45444,30.77464,6
12.513784,47.917046,4
76.162544,-3.1584084,3
-82.837845,10.835908,1
52.648407,-48.696453,5
31.995544,55.722477,3
-44.741314,-33.469006,5
-72.67066,-41.297337,5
24.640322,16.797874,4
77.35149,-21.944614,5
-16.684965,-90.99767,0
69.8851,4.59853,3
-65.33352,-47.485546,5
48.83818,-21.151413,5
26.547752,-27.28446,5
44.79092,68.72296,3
80.31439,3.079997,3
-21.758295,11.869317,2
80.95205,0.8459557,3
19.64913,17.615902,4
78.806496,-1.7377609,3
-69.05771,-36.52598,5
31.090145,-44.392246,5
23.273516,13.9780445,4
10.618632,39.07878,4
-1.2784271,-62.55831,5
20.066723,41.393097,4
-29.19273,1.8874034,4
-37.99781,-4.56149,4
40.883003,4.578597,4
27.675838,15.657221,4
-7.408304,64.06483,4
43.066277,-50.043106,5
19.543507,82.26747,2
-24.391104,-83.96991,0
28.021278,-79.29574,5
-39.382267,12.263945,5
-29.736452,2.1780536,4
-33.619373,35.790184,4
33.413074,-14.306876,5
76.34172,4.2968006,3
-36.122677,31.332146,4
14.119157,88.578,2
-67.65461,46.732937,6
-43.584957,-34.0263,5
-20.791836,-3.2515821,2
48.949776,-31.004322,5
-34.925423,59.722378,1
-21.034077,-18.63445,4
-71.09446,-42.939648,5
78.069954,-26.377083,5
-57.565197,8.025202,5
-16.066496,-96.8186,0
35.662125,-50.496048,5
61.129765,20.147154,4
-65.65201,40.46019,6
-21.521322,-62.174202,0
25.346573,-33.569267,5
-58.2925,-56.149624,5
-12.229064,24.801582,4
22.139322,-85.26661,5
10.6983595,37.619564,4
79.3484,0.73320353,3
20.846472,12.321584,4
27.572994,-81.70538,5
44.702763,9.307646,4
-4.851733,53.410767,4
19.262697,36.16919,4
-10.133882,-49.38625,0
-8.643846,50.138535,4
45.780777,-20.310814,5
37.21049,7.094444,4
-3.25101,-30.955198,4
-72.66252,-3.8875287,6
-1.3462596,-71.23742,5
54.27368,-45.355385,5
17.979357,8.132507,4
-3.388593,15.9699745,2
-0.50039047,-72.65254,5
77.921394,2.4830012,3
33.042454,20.536564,4
37.83096,-45.817844,5
55.94777,27.071592,4
54.408,-32.861378,5
-60.958225,28.84422,6
0.29201347,-54.41302,5
8.394262,70.16223,2
28.979473,-3.8278537,4
26.024702,-80.95249,5
26.015564,-86.89694,5
24.512144,14.709241,4
-59.22001,-19.94993,4
-19.202164,-17.746391,4
-58.428402,30.16805,6
-39.8515,-31.660358,5
1.8238306,-13.772682,4
-16.636189,-85.89249,0
66.13278,-2.1481452,3
31.147337,-46.252964,5
42.150944,-46.066593,5
11.838307,7.361843,4
-56.298527,-20.480757,4
-67.47843,-43.309307,5
-24.057562,-89.30546,0
-7.5105257,52.48107,4
15.853265,87.489624,2
-1.0181972,-72.38646,5
-7.541293,41.01937,4
2.997085,-56.724857,5
-26.377588,47.38137,2
-10.647329,93.162865,4
-56.523087,13.070661,5
-77.00354,-7.0227637,6
-61.716488,38.38262,6
1.1208466,-54.80896,5
38.68047,-45.667454,5
36.319244,20.934118,4
-68.95046,-34.86005,5
21.30615,48.21816,4
-7.1157265,-4.748597,2
-57.200222,68.15093,1
-4.310394,53.05296,4
-8.3386965,-28.045452,4
-0.07059997,-32.95309,4
-8.434587,-28.123396,4
-5.475894,14.61726,2
12.182005,15.228035,4
55.81398,-39.332176,5
-54.654633,35.295975,6
81.34163,0.97633713,3
99.270645,19.112173,4
68.10644,51.851414,3
78.61089,0.75416154,3
-8.72149,42.420578,4
-23.95487,49.677044,2
2.718361,-71.05498,5
-1.1836287,-32.03334,4
-0.12657431,5.094339,4
16.397432,73.27165,2
80.21646,3.4904156,3
-54.42352,-55.433826,5
-27.932825,35.89309,4
-8.621708,-17.231968,4
-18.210983,73.8762,1
14.169857,1.8085061,4
70.295494,-3.7842329,3
35.369415,17.291542,4
-87.25435,19.08431,1
83.6791,0.01954037,3
32.231396,55.26541,3
23.49571,76.02334,2
-10.923881,42.5391,4
-50.30757,12.940315,5
-5.171636,16.365376,2
19.869839,18.43494,4
69.76413,-1.9291625,3
42.817566,43.80739,3
-76.13583,-9.17987,6
68.09814,49.40167,3
-44.611782,-2.4021745,4
-35.335087,30.491884,4
-6.2681775,15.023083,2
-58.45958,-56.367073,5
-37.528473,-35.667408,5
40.5585,6.88231,4
-56.577286,12.776764,5
28.39104,-20.024225,5
-18.622665,-85.517746,0
-63.240017,-44.463932,5
24.101835,-32.841694,5
-83.90239,-14.817108,6
-20.06942,-0.46310532,2
47.616325,42.25413,3
18.418198,-42.660606,5
-37.08252,67.40047,1
23.517221,-70.6352,5
97.08021,20.11636,4
-63.279408,-44.610027,5
21.969915,75.556,2
-56.693027,-53.110172,5
16.08485,70.952065,2
-20.546255,-39.17063,0
-84.19711,-13.914573,6
-27.804089,-87.94825,0
66.36553,20.301443,4
8.531953,76.3804,2
-79.58457,22.80892,1
-41.23827,-4.9933376,4
36.719307,-40.25038,5
-46.89964,43.06533,6
-20.8998,-2.921347,2
-58.362972,-19.378923,4
79.78849,0.86051977,3
-1.8518833,-76.24728,5
19.305696,8.413867,4
18.241821,47.227497,4
-58.54473,-20.464064,4
1.0054204,-29.826202,4
-56.84751,-55.813644,5
-24.926065,-60.315502,0
24.543247,-87.21663,5
-7.347595,49.621853,4
-50.221764,15.746423,5
42.062107,37.84583,3
78.49992,33.530663,2
32.158848,56.180138,3
-12.848306,6.947529,4
-0.84244746,27.885332,4
45.149635,48.36615,3
-6.982185,52.48318,4
-83.49724,24.072514,1
48.599396,-25.608952,5
26.996262,-24.087467,5
3.069327,-15.892393,4
33.577633,10.5803,4
24.997833,39.877155,4
26.860798,11.104379,4
-33.51502,87.049324,1
-2.653234,-37.43398,4
-70.29683,44.153786,6
36.358505,-48.07824,5
-46.476345,43.821487,6
-77.58241,-3.272647,6
-83.67036,22.909788,1
19.649252,2.2534137,4
47.50387,-23.173765,5
37.610107,-50.783695,5
45.38706,44.068005,3
18.28502,36.61849,4
-32.776283,-27.736855,5
12.91185,12.483616,4
18.552904,46.861305,4
-41.484627,-32.665565,5
8.227184,-14.649853,4
-34.813038,-28.55499,5
-19.004244,-17.619766,4
-21.126062,-64.39255,0
-2.0384326,-74.91784,5
-22.191128,-61.981495,0
-35.891766,67.37092,1
19.906393,-33.872643,5
-64.63929,-43.926678,5
-39.138565,-8.49465,4
-39.86576,-7.230419,4
17.798918,85.130264,2
66.25008,55.24589,3
29.33506,-34.514286,5
22.959904,44.085194,4
-21.297018,-39.386097,0
31.706907,23.162275,4
21.291368,-36.985172,5
65.22096,22.870142,4
-22.491796,-88.88519,0
1.621049,23.715414,4
50.875126,42.485672,3
-9.90957,96.4164,4
-55.67356,33.89496,6
-36.596615,-27.964222,5
44.167686,-52.295788,5
44.033108,47.470184,3
-88.613144,18.77534,1
5.3762236,74.88839,2
1.2924112,23.6239,4
12.2190275,41.938324,4
20.134848,-46.022236,5
-41.37771,-26.944876,5
-62.89481,31.897568,6
-24.715437,-19.2361,4
-7.1428475,39.66391,4
5.2267647,-15.145296,4
27.30251,-23.724932,5
89.1337,-24.075974,5
56.08665,-34.330414,5
30.970608,15.63833,4
24.699028,19.821678,4
-61.12929,-47.17129,5
45.276142,61.260735,3
8.655279,-11.760983,4
-8.415882,-48.454285,0
-9.915704,98.117256,4
62.441887,22.50371,4
-36.851585,-32.88503,5
-21.545498,-12.836053,4
26.32797,5.3440146,4
-18.333097,-15.075497,4
53.009853,-45.07954,5
-32.239388,67.456985,1
-8.381816,-17.068884,4
-33.496502,-29.505524,5
18.218071,-28.37899,5
77.61917,-21.981499,5
69.24572,50.971645,3
1.3878342,-31.692385,4
49.11514,-21.476328,5
14.6063385,83.653435,2
-87.954445,20.74603,1
-57.20798,69.3966,1
-38.70713,58.884373,1
1.555975,0.8730204,4
-102.91096,-1.0953916,6
85.37526,-26.82526,5
-52.560505,9.880899,5
-36.05799,-45.737236,5
13.994759,-32.68319,5
25.24457,-89.61778,5
6.9845133,-15.188068,4
74.8192,-1.4426281,3
-58.624447,28.346918,6
27.438738,13.641192,4
-36.321507,-5.4677324,4
-32.74392,88.34068,1
-19.87738,-36.752796,0
-28.128305,35.73253,4
85.10924,-26.704548,5
-58.495987,-24.699696,4
-55.258633,-58.0242,5
41.09115,43.4566,3
-46.50361,17.209667,5
-63.707493,36.715508,6
34.888226,19.708042,4
26.437366,11.564754,4
-8.404473,-48.464836,0
-14.512948,-87.506004,0
-53.61619,8.906064,5
-73.51199,46.500656,6
-20.727585,-61.646408,0
82.88343,3.0033686,3
-20.296728,11.32978,2
21.981066,-86.32337,5
27.680769,-17.633007,5
20.964184,2.2543845,4
-36.92692,-41.259354,5
-74.5822,-2.8770843,6
7.2439346,-15.27635,4
25.246092,-87.22051,5
-69.09009,48.258667,6
-60.555885,-23.105146,4
31.567003,-16.541115,5
78.39798,-29.132174,5
50.916138,41.870308,3
78.61852,-31.711605,5
68.32585,49.873547,3
-10.461324,-47.114323,0
46.673073,-43.89905,5
20.052107,82.00018,2
-3.5068223,53.637077,4
-73.21625,-3.6449308,6
-40.51763,-33.88508,5
43.256824,-52.22448,5
16.669724,82.18255,2
5.5140553,87.71128,2
88.833206,-24.481302,5
-70.74488,-5.849437,6
24.269175,1.2965506,4
-87.74818,15.827688,1
14.217687,-33.74861,5
-60.703156,-46.917706,5
25.899103,-37.969425,5
-14.85069,-91.30674,0
9.603713,38.014,4
-37.10275,58.872475,1
50.03432,-50.84204,5
36.264675,20.480757,4
-0.14279817,4.264587,4
16.94209,84.21817,2
49.592915,-21.012089,5
17.402647,-37.275604,5
4.3677735,-16.06321,4
-24.524506,-88.336914,0
-15.459115,-97.14431,0
83.839355,-19.331865,5
-27.710651,-17.390518,4
-72.38111,-41.448277,5
41.808556,-47.29692,5
-37.58828,-34.906227,5
-32.65767,67.42914,1
14.634154,3.2535465,4
-73.79097,-11.141851,6
14.597476,9.618212,4
-19.981972,-37.8813,0
-82.55603,23.64291,1
26.42901,-90.13627,5
-69.04665,-2.4135046,6
100.00741,19.59093,4
-55.555458,13.245184,5
-7.6542077,52.564583,4
15.182135,-39.791504,5
34.236664,-14.391767,5
50.30263,38.973785,3
64.20263,18.143894,4
-39.021416,12.137097,5
-42.5071,-12.369942,4
-37.059,-41.628944,5
35.667755,-48.83299,5
-35.302235,29.45443,4
77.86493,35.521908,2
24.429508,-86.830154,5
-29.530289,39.655533,4
45.66316,-23.80955,5
15.652727,42.382915,4
-24.899366,-62.51625,0
21.22295,41.633965,4
75.42628,-4.7461543,3
-21.7806,11.59548,2
76.91135,34.55622,2
30.906242,-16.149607,5
-19.087008,-1.5454504,2
-18.817686,74.77954,1
15.564307,-38.190815,5
19.557224,-27.127874,5
-39.262737,-29.175718,5
47.351418,6.248139,4
-55.814545,66.81885,1
9.71055,34.082153,4
38.44676,-45.058002,5
-59.85898,34.074604,6
19.50067,37.355347,4
22.824905,-75.844475,5
-20.915804,-39.14134,0
-19.431784,-37.582863,0
1.8296465,-55.246014,5
-15.337521,26.559078,4
-28.341164,-62.726627,0
24.814714,-88.40798,5
-32.995472,-27.821629,5
41.90145,38.899315,3
-42.814144,-13.190261,4
-82.85566,-9.617368,6
100.33132,21.416079,4
24.310059,-19.128946,5
23.053728,79.27716,2
34.310123,4.505825,4
-29.854382,-64.13177,0
18.747824,13.979235,4
-32.267303,31.83194,4
21.32817,75.320404,2
51.23756,-43.70228,5
85.5234,-19.597853,5
51.58693,43.41733,3
-36.13872,31.7955,4
-16.983778,-90.8663,0
-60.602127,-53.183186,5
71.45094,-0.6744659,3
-34.794926,66.019325,1
27.505043,-36.517902,5
15.003403,2.0302932,4
-40.744217,-41.036526,5
3.2202766,-14.887595,4
17.774357,46.888195,4
-4.5992923,42.540726,4
-7.1641493,49.194107,4
0.49832386,26.456465,4
69.419,3.3576603,3
-39.667343,-9.0507765,4
40.571217,10.897006,4
-47.74191,43.066685,6
-73.755424,45.794903,6
2.3249457,-76.17598,5
-63.41315,-44.352585,5
46.092033,-29.429287,5
23.211662,5.146493,4
-76.3557,-3.0162945,6
-24.181747,71.13031,1
47.967533,-17.857681,5
19.426867,14.422348,4
11.963872,9.665366,4
68.14664,20.585388,4
-19.250137,-61.547085,0
-10.573256,-50.763626,0
62.84513,18.175196,4
-58.49359,62.105854,1
54.256546,-32.820705,5
21.76093,20.327774,4
1.595317,1.2720442,4
42.069496,-39.140648,5
-81.99589,23.279926,1
25.99906,4.0726633,4
15.307485,5.789887,4
17.85808,7.720562,4
24.915173,-18.877754,5
-33.795097,-36.496155,5
19.74468,10.709549,4
74.07518,-1.9142182,3
25.464903,-39.194824,5
-55.01346,14.106192,5
-45.02717,11.661036,5
44.02559,42.732445,3
0.55730385,-30.356056,4
3.4126031,70.08752,2
14.465397,88.27694,2
24.402815,41.611324,4
24.723417,6.8672366,4
48.090607,-49.97919,5
66.307495,21.31174,4
-24.465681,-66.558174,0
-18.304836,75.843025,1
5.727598,-60.27367,5
-2.5494485,14.62441,2
21.860325,-80.53434,5
-69.88704,-37.77179,5
18.06174,-32.775917,5
11.400063,12.678044,4
-80.68548,-11.495669,6
79.24785,35.341805,2
42.13814,-43.726208,5
20.910793,74.49142,2
-9.738419,-28.67872,4
30.739475,-35.291748,5
-20.419008,-87.51189,0
-21.652617,-64.58021,0
13.432725,84.770386,2
-77.69772,-3.993544,6
53.010006,-45.079456,5
-32.22064,86.2243,1
49.424057,-33.765396,5
26.630226,-90.25964,5
27.764212,-39.09596,5
18.144373,17.761023,4
-41.08496,60.08347,1
24.75957,39.905033,4
30.921663,22.192316,4
-24.667828,-14.677664,4
-0.20851424,4.19693,4
-24.638517,-86.38727,0
32.25124,3.9562736,4
-56.403927,-52.360455,5
27.344208,-23.481548,5
47.53172,-25.55567,5
10.034036,14.538514,4
77.445625,5.526098,3
100.97299,20.628551,4
25.605877,42.826263,4
-41.649166,65.679146,1
12.428403,44.37538,4
-82.17713,15.426862,1
-83.25561,-6.481862,6
-66.29822,-47.361973,5
-39.07027,68.093445,1
8.207991,35.682796,4
-40.29145,-39.78709,5
-14.89198,-94.5819,0
-54.230354,11.690611,5
22.953293,-70.85037,5
-46.502506,17.20961,5
-21.024084,-84.447845,0
12.542307,9.351335,4
-9.969007,43.643078,4
56.784718,26.93433,4
17.168756,-31.49862,5
-54.05664,11.183915,5
29.59937,13.8564,4
21.650745,47.69532,4
-85.532455,19.23416,1
32.406513,-50.027626,5
21.503113,-38.26301,5
46.478054,62.47244,3
-18.525236,-4.0051775,2
-2.1951041,-75.53923,5
50.187706,41.61607,3
-7.6720123,-26.582623,4
-57.333973,62.15187,1
-56.608494,68.26429,1
9.972136,10.986326,4
18.71556,13.96026,4
68.162025,23.389252,4
84.576935,0.34662205,3
31.118475,4.332862,4
-76.06717,-2.3865893,6
-14.12886,27.368752,4
46.53209,-19.193716,5
-55.552643,34.135086,6
1.8540343,23.982409,4
47.00345,47.876324,3
-79.6809,-15.790735,6
-58.632088,30.707476,6
22.032269,-27.311821,5
-50.28238,10.305507,5
-103.79336,-4.88269,6
-57.624386,7.8823977,5
-89.81479,28.528654,1
29.664886,-44.64973,5
-3.3106244,-31.502949,4
-45.253185,-74.86462,0
-87.59958,17.524721,1
-13.277623,94.12,4
-6.1578507,13.801799,2
-81.36596,13.2997265,1
-38.432873,66.464584,1
43.987934,6.2536564,4
5.5607367,-9.36853,4
-6.791839,-4.3579535,2
13.596707,69.10985,2
-24.678905,-84.19458,0
38.929073,-45.435413,5
79.797714,-30.88756,5
42.28886,44.349445,3
-39.528473,-9.359825,4
25.547577,2.8168337,4
-42.899956,-3.1608539,4
17.577332,36.162834,4
-25.121523,11.958051,2
43.914013,39.713127,3
-33.143585,35.568363,4
27.765772,-3.761213,4
14.190768,48.702736,4
19.484932,-73.09222,5
13.184187,-31.300833,5
-84.11131,-12.452151,6
-45.189026,-2.7100825,4
-59.729122,-22.650887,4
-41.561592,-4.64922,4
-11.811103,44.453568,4
-1.6221157,-68.912796,5
-54.39532,66.46126,1
2.376367,-8.728154,4
68.6618,51.00974,3
51.134586,39.843014,3
-23.284956,-12.954676,4
-15.8749895,-91.91698,0
52.457245,39.437004,3
-35.20705,-38.404873,5
-14.280634,23.622118,4
-56.885048,62.10732,1
-66.19403,-48.7885,5
-60.41407,-46.816048,5
40.091297,19.856598,4
49.398727,44.981117,3
-44.48813,-2.4887025,4
14.596104,-42.083393,5
41.256245,39.30585,3
-55.431694,-52.064117,5
-88.31853,20.388163,1
49.658016,-20.442636,5
25.771936,-34.086933,5
32.429943,16.243687,4
67.796524,18.948818,4
-78.39196,-16.025972,6
44.08076,12.311886,4
-38.197742,67.166084,1
16.80278,-42.77446,5
-24.100685,-19.525248,4
-47.145245,-9.298439,4
24.189756,-23.004543,5
27.566387,-17.656199,5
-29.027496,37.612473,4
30.332397,-42.192608,5
-33.788074,31.943398,4
67.1924,55.380157,3
-20.47287,-18.917624,4
-23.781893,72.20956,1
6.1010137,80.684364,2
-24.76291,-16.963058,4
10.582412,43.801285,4
65.447075,18.557995,4
36.153103,-49.302906,5
-46.29589,12.957392,5
2.3207889,-72.78531,5
17.686909,-24.904764,5
61.71397,22.087368,4
24.005676,-74.62647,5
-39.327976,14.43691,5
76.22925,-3.0742877,3
-86.66921,23.63515,1
7.3664956,71.48819,2
-14.575509,-93.77519,0
26.418322,-78.310326,5
51.50539,-33.479275,5
41.289825,12.060009,4
29.339207,14.946703,4
-66.52835,-48.782383,5
-62.11019,38.53554,6
-29.49636,35.7806,4
45.066578,62.04432,3
68.55491,2.0969367,3
22.201048,6.8384557,4
-38.595,-8.433084,4
82.57864,1.6329384,3
-50.1849,7.309789,5
-6.4134555,64.785805,4
78.38769,-29.278175,5
40.934258,-20.602892,5
100.1672,19.666674,4
-47.391087,-10.065324,4
27.295061,12.041871,4
20.474485,-45.87267,5
-57.832165,37.670002,6
17.589525,-26.631617,5
-43.247253,12.468613,5
18.822952,12.12845,4
-17.0369,-3.445682,2
63.29792,18.978397,4
-71.95774,45.614014,6
-21.427286,72.20734,1
45.17195,-32.5197,5
-8.976506,-18.15104,4
24.111872,42.93144,4
-8.679815,-5.659543,2
-17.904112,-1.5267434,2
-37.583237,-37.251904,5
66.420074,53.524734,3
-30.172049,40.154068,4
40.10024,-24.6599,5
-21.066374,12.730475,2
-32.53845,62.80943,1
-33.46636,30.004398,4
14.51487,73.659485,2
38.02067,-38.757347,5
32.98332,-35.77362,5
19.478878,10.711997,4
-7.265151,40.10259,4
-81.16965,-15.991121,6
-28.925323,33.414967,4
-39.656002,-7.913577,4
66.22967,-6.433638,3
-23.371862,9.99177,2
-57.88881,-20.666965,4
-8.682973,-4.9057145,2
-57.021854,-55.653374,5
-41.713394,16.529251,5
-88.63508,16.844402,1
18.578423,41.880634,4
-69.090836,47.938503,6
45.975426,-15.617899,5
-29.452564,-62.56739,0
-41.01985,-41.196304,5
32.364582,10.444162,4
31.895088,-39.563477,5
-53.294594,8.177165,5
-83.946915,-8.368784,6
44.677185,43.556984,3
-8.067895,-4.806022,2
17.310152,77.78354,2
-59.87325,29.057125,6
46.86502,3.1296148,4
-35.07768,67.63081,1
-2.265548,-69.42618,5
-62.659367,-47.22218,5
11.815926,6.939727,4
-18.108828,-37.86671,0
44.481297,-25.28006,5
-27.272926,32.30372,4
25.350817,-81.285904,5
89.15044,-24.107664,5
45.99512,-14.797803,5
9.433021,36.29353,4
84.55379,0.24145643,3
55.918636,-32.869347,5
30.96541,-32.847057,5
-46.384468,-14.199655,4
-13.952314,26.172562,4
41.328964,21.522781,4
-6.7111187,-29.742088,4
-0.21547328,4.8707623,4
0.23977827,25.242525,4
-32.50734,-39.786503,5
43.68753,-19.214176,5
43.50621,2.7843788,4
-66.706,-41.51072,5
67.0365,19.70372,4
-22.377972,-12.581664,4
-2.3343434,-36.13662,4
4.1576414,-74.59059,5
29.58874,12.854352,4
18.133677,46.880745,4
18.538322,13.833641,4
2.6891894,-59.66465,5
-73.47045,-39.939167,5
24.21104,19.31857,4
24.933977,-69.00422,5
-17.398464,-94.67455,0
26.863592,-90.03009,5
55.645874,-36.261032,5
28.69962,-20.156118,5
24.38902,7.0917187,4
13.913193,48.903984,4
-103.72155,-2.6727426,6
69.544334,-4.733644,3
-67.975174,45.55237,6
44.467846,12.3888,4
31.01297,15.405042,4
11.121025,88.17382,2
10.420895,73.444595,2
-58.82673,-50.36254,5
44.66124,-20.695108,5
22.517788,41.63934,4
43.497276,69.764725,3
41.727142,10.820494,4
83.60338,-19.30868,5
6.9930377,39.93481,4
-5.2973027,-26.549614,4
40.073982,19.92298,4
9.849118,37.97775,4
17.744213,84.51377,2
43.37395,69.69501,3
-8.970863,-47.243362,0
-41.335003,-4.6520543,4
44.17932,68.566315,3
-35.41166,67.63253,1
-21.939697,-59.71109,0
-23.796217,-18.44438,4
-14.076785,94.80933,4
2.2356892,-72.77011,5
-48.32626,-9.462788,4
16.869005,75.04947,2
-71.05441,-39.98671,5
27.353628,-85.51467,5
77.22277,-2.6929615,3
-71.15361,-42.539715,5
-12.2766075,27.988516,4
-7.074259,40.967182,4
26.531998,-78.09834,5
-46.47346,20.20575,5
-7.1819854,52.61476,4
33.979073,4.875411,4
-32.382874,67.42187,1
-36.895603,-35.96319,5
23.240654,44.512775,4
-57.917007,68.64738,1
26.605457,-86.52375,5
97.017265,18.913351,4
