umap_1,umap_2,kmeans_label
4.6139245,-2.2443495,5
-5.466476,-2.6569188,6
18.373163,-5.7929034,5
-9.405004,8.648734,5
18.98475,-4.9636,5
-6.251159,-2.323653,6
6.1894712,6.1561217,4
6.9014874,24.149626,4
-6.060868,-7.566242,0
-3.8885472,-0.5832323,6
17.810335,6.243528,1
6.1592407,6.156687,4
-0.7129548,2.7659578,1
11.028205,21.94246,2
2.5007422,10.106744,2
2.8597586,-1.4871031,5
3.6916656,23.60258,5
2.194869,4.672161,4
2.108913,9.330634,2
-3.8236315,6.5797443,5
-0.93586165,14.290079,4
-11.918427,17.57719,4
17.5941,10.737034,4
2.8706436,-1.9144713,5
3.2354684,16.844807,4
-1.5360715,2.831148,1
11.052023,-4.0305185,1
6.9279795,6.0881114,4
3.6171653,23.575956,5
8.753993,6.0933294,4
7.188812,4.3865643,4
-6.0301023,-2.1616857,6
4.9068084,-0.65854573,5
3.2359521,16.850231,4
-4.0912104,24.563074,2
14.347161,-0.48632604,4
14.307241,5.2053123,5
-6.787696,-7.933594,0
15.189356,22.408047,4
4.438987,-2.0278084,5
6.169283,-1.934161,5
-4.0923533,6.650556,5
2.3246531,4.5346355,4
3.5023656,23.686155,5
-2.0097094,7.6272097,1
13.314129,4.586499,5
11.047965,-4.0670013,1
1.5350963,10.836219,2
6.3082385,-1.5381938,5
8.068728,6.2745404,4
3.7684345,24.532064,5
10.86717,-2.8292694,1
11.440565,21.533745,2
11.236591,-4.221889,1
14.226419,4.6471014,5
-9.423074,8.399416,5
-12.3653145,-2.4249117,0
5.692842,24.455418,4
-1.5425636,2.554177,1
14.051663,4.483203,5
-4.6464114,-0.38454974,6
17.878984,-5.3424907,5
-10.67805,21.242592,1
6.195234,6.2053847,4
8.23221,6.128125,4
8.806457,6.467263,4
-9.48836,8.516827,5
-5.598365,-7.5449615,0
6.8692017,24.152864,4
7.392493,7.4878345,4
-7.1595726,-7.8250737,0
-4.1600623,6.3307586,5
-4.8732014,-3.0325909,6
-10.536994,2.3539274,4
10.579422,-2.8438752,1
-2.9379907,-2.027676,6
0.6405016,10.686109,2
4.423659,-2.0350251,5
4.2240725,0.28948584,5
-5.639966,-2.4154632,6
11.010546,21.960335,2
6.0957823,17.695713,4
-6.9592166,-8.101177,0
-2.9319956,-2.0260437,6
-5.907708,-11.923545,0
5.779642,5.558965,4
3.2660453,16.868649,4
5.4822087,5.9214983,4
10.457146,-2.7354066,1
7.440746,17.47177,4
-5.5678477,5.603435,5
5.2339134,13.389747,3
19.2146,-0.18363616,4
5.3414598,13.297731,3
-5.0645022,17.537615,6
5.450916,-1.2878833,5
7.3282313,5.75041,4
6.2270803,-0.16263594,5
2.7516959,16.560585,4
-9.134502,8.2094755,5
-6.2439814,-2.3087504,6
17.0334,9.851109,4
-12.192931,1.8404282,2
-1.091905,3.964091,1
0.49923873,6.050761,2
0.22383241,20.170166,5
23.23447,2.6916716,2
3.9289916,24.6917,5
3.9283154,24.07225,5
7.0181346,17.989834,4
-9.0309725,9.15804,5
16.867716,10.219507,4
15.147155,22.449978,4
6.2319613,-0.2520615,5
-6.0778484,-11.234234,0
-9.033359,7.9811697,5
5.7906427,0.33916792,5
-7.874003,8.783662,5
7.3764253,4.860744,4
3.6223893,25.377214,5
2.055826,4.8211446,4
14.328648,4.6019998,5
6.5943704,5.7060065,4
-0.18530376,14.250412,4
-9.841877,1.7541325,5
-4.7310867,17.883406,6
13.498639,16.811424,3
5.8265953,23.871752,4
6.1681447,-1.0792117,5
4.618647,0.19545148,5
-10.421834,2.8393874,4
-5.407119,-1.9232432,6
6.438027,-1.9344126,5
-11.929028,17.57531,4
-4.489029,-0.35149568,6
16.615543,9.923452,4
13.975952,16.444698,3
10.701572,-2.598913,1
3.2264335,-2.0473936,5
5.333303,13.305046,3
-8.684126,8.099229,5
-1.2929567,20.70611,5
6.435842,6.6500645,4
-10.010803,1.8945137,5
-6.120499,-7.4735994,0
13.148172,15.999978,3
-0.44370854,20.153063,5
4.2034287,0.31283316,5
5.3937716,-0.73968124,5
6.8767014,-10.298531,3
14.23524,15.724556,3
11.063609,21.90847,2
14.398528,15.7402315,3
6.1562862,6.4568033,4
14.219454,16.129482,3
-1.0347142,21.084057,5
4.6224856,-1.9969792,5
6.6108007,6.2157435,4
17.557032,9.81295,4
4.268046,24.895113,5
17.07742,10.700605,4
11.317782,1.8656952,4
7.342869,17.734867,4
8.173555,5.947073,4
6.796504,6.5282416,4
-11.951846,17.550339,4
3.8668344,-2.3496792,5
2.0744247,10.780847,2
-7.147789,-7.7947907,0
18.453543,-5.562971,5
-3.9507024,6.6737313,5
11.334002,1.8505188,4
14.421837,-0.39674348,4
5.442561,0.94983286,5
13.713146,15.694133,3
14.904418,-0.5126071,4
1.4033881,10.8691,2
-3.1807613,-2.0059204,6
-8.646848,8.252781,5
-6.9506326,12.894592,2
3.6104827,-0.6551509,5
-0.7237578,2.714222,1
-8.445956,12.945874,4
-1.177348,20.570953,5
13.444664,4.6830072,5
-5.5233693,5.549032,5
-5.516265,-7.924134,0
4.383353,-2.0304987,5
-10.17025,2.8648064,4
-3.8736484,-1.8735123,6
-5.503546,-11.33876,0
5.9265366,-0.6202763,5
0.5142097,19.6067,5
8.834059,15.086048,4
17.700644,-5.497425,5
17.736475,9.929149,4
14.220035,15.863193,3
6.466639,6.0707936,4
18.248999,-5.9051256,5
8.28352,6.560068,4
0.0010461642,13.917173,4
17.479942,10.791408,4
-12.222742,-2.5627842,0
-0.18538445,14.384891,4
4.1217775,0.83927,5
7.8555965,6.2442217,4
6.2396216,24.146677,4
-4.969963,-2.9030962,6
3.871026,24.060694,5
2.9339345,-1.8830003,5
6.4549155,5.5795674,4
23.21675,2.6733909,2
3.9235759,24.095661,5
14.004656,15.769944,3
6.868873,7.2785244,4
4.037578,-1.2828518,5
-16.0283,14.804419,4
3.0078635,-0.72511053,5
-4.6435475,-0.46210468,6
4.2295957,25.722479,5
1.5358003,9.215445,2
7.18372,4.3916836,4
18.289,-5.6863313,5
17.649548,-5.9732456,5
6.470743,6.2160654,4
3.1227963,16.756105,4
-8.16933,12.78983,4
-4.4839253,-0.26534873,6
-9.072947,8.299577,5
19.573223,-0.3597019,4
-6.6061883,-7.205118,0
13.194959,16.858185,3
4.2031865,-2.065157,5
4.0501566,-1.6557336,5
5.8614855,5.1018543,4
3.2271478,16.843561,4
-0.8788933,20.552925,5
-6.629875,-7.991931,0
-0.0012321713,14.274351,4
1.5156354,10.927291,2
3.9317114,24.058846,5
-1.0318534,14.376322,4
4.016482,25.544916,5
0.59930205,5.954608,2
-7.8099155,18.461628,4
-4.940193,5.103838,5
-5.294634,-2.4517205,6
-3.9896379,-1.6455028,6
4.2240405,25.724571,5
4.252092,-1.507615,5
7.3066483,7.3445573,4
-0.9896695,21.048384,5
16.368692,10.607497,4
-4.357908,24.324348,2
17.327314,5.7566485,1
-0.04064961,13.938625,4
5.9050503,23.756914,4
6.3847837,24.488932,4
5.9233527,23.776373,4
23.092405,2.5476131,2
5.4854183,6.0241427,4
2.867226,-1.5538577,5
-3.9768188,-0.11217522,6
14.427235,15.713737,3
2.299152,4.5514736,4
-12.158537,14.37156,3
14.14308,15.932657,3
-0.944126,14.495876,4
0.29603294,6.249691,2
3.6903944,24.187778,5
6.389176,24.41081,4
21.604414,5.6380463,4
2.2363951,9.749932,2
14.189294,15.668558,3
0.86057967,19.526161,5
13.975411,-0.7036983,4
15.195118,22.402388,4
-1.9306273,7.564036,1
6.1371326,5.41816,4
13.644883,16.987345,3
7.3483415,6.8272543,4
10.851741,-3.501648,1
14.511287,15.794835,3
5.304991,13.328972,3
2.4086218,10.1700325,2
-0.91102463,14.631087,4
-4.7640033,5.825494,5
23.137144,2.5929294,2
6.062349,6.7361627,4
13.476631,16.869947,3
10.163064,-8.875418,3
-5.7114744,-2.8178523,6
-11.910963,14.601738,3
7.112425,18.352844,4
15.011075,-0.6695143,4
23.078398,2.533686,2
0.47114667,19.601562,5
-8.504547,8.666594,5
7.9894595,6.1140246,4
-4.9600053,5.094948,5
5.548459,0.17519695,5
-6.7510257,-7.270187,0
-0.3328162,20.435347,5
6.039826,-0.8127059,5
-6.0713453,-1.8211619,6
-6.773462,12.958765,2
10.513548,-8.4416065,3
6.0406,-1.9137115,5
-1.4910235,3.0042064,1
19.455156,-5.0032506,5
2.1570697,4.710991,4
-0.29858774,20.428402,5
2.3364391,9.984615,2
0.62947476,19.900517,5
2.2765388,9.427977,2
2.2779708,-10.162272,0
-5.9543333,-1.8099145,6
-6.8595304,-8.20292,0
-10.477061,2.4361005,4
1.4393269,9.878292,2
11.445952,-3.244346,1
7.212415,17.919304,4
3.9011416,-1.5152266,5
9.777288,-13.951308,6
-6.951411,12.880013,2
3.2980468,16.898294,4
14.277942,15.827889,3
3.9021337,23.738863,5
6.624053,5.690999,4
16.57771,10.455684,4
3.1656518,16.802979,4
6.0187087,24.509045,4
0.52432626,19.625216,5
-5.854778,-11.692397,0
17.637402,-5.79191,5
-0.18281269,14.341621,4
-4.490683,5.558234,5
10.74246,-9.03615,3
-12.614044,1.7134182,2
5.355961,13.284575,3
17.977844,18.733927,4
1.1865189,29.160362,4
9.82526,-8.5660515,3
0.012379217,14.22504,4
11.416271,-3.5902677,1
3.7437112,0.117000215,5
5.4691052,-0.35571977,5
19.79396,-0.6140048,4
7.29092,6.209334,4
16.973225,11.194301,4
6.9428444,5.613985,4
-10.667012,21.23165,1
6.9161453,24.161818,4
-3.3668873,-2.1527345,6
4.5293264,-1.5467252,5
9.81844,-13.9920225,6
-4.675364,-2.36373,6
11.283608,-3.5350792,1
6.594719,5.0385337,4
3.8931608,0.42902014,5
4.363159,-2.20198,5
10.232594,-8.596108,3
17.600176,10.728897,4
-9.128838,9.134712,5
5.712503,5.65799,4
16.583466,10.543627,4
-8.864312,8.215993,5
19.856455,-0.10622229,4
-9.384916,8.793635,5
-8.144919,12.792618,4
-5.767183,-11.140986,0
4.067201,23.878572,5
-5.554145,-11.373769,0
-1.4483776,3.159583,1
6.2930274,-1.2702435,5
-0.5539157,20.491116,5
7.035517,17.457632,4
7.0710554,17.674507,4
1.8052418,10.92117,2
-12.43266,14.115764,3
5.791216,-0.96669066,5
16.6633,10.953315,4
2.2431474,-10.126248,0
6.8686237,7.6920934,4
6.252353,-1.3090417,5
-10.226515,2.2849789,4
-6.564263,-7.776214,0
0.7924582,28.768618,4
10.61434,-8.2217045,3
-7.899928,18.13549,4
-4.0263777,0.01934341,6
-9.503023,8.664537,5
3.7971349,-2.4644473,5
9.846826,-8.623947,3
10.7634325,-3.6159146,1
1.1162329,9.545833,2
0.7841996,28.760735,4
17.083992,9.955297,4
5.63796,-1.593434,5
-9.26276,8.200469,5
-4.402457,-0.8560053,6
-8.885145,13.0501375,4
-1.004698,14.373936,4
19.784235,-0.44257075,4
5.4432483,-0.27442512,5
14.583437,4.699004,5
2.8795795,-1.0313417,5
7.0184894,6.6929965,4
6.436755,6.971775,4
0.017388865,20.202093,5
7.462807,-9.845275,3
19.574284,0.12220519,4
-12.383756,-2.4068723,0
-8.033352,18.05191,4
-10.056626,2.530776,4
-9.091588,8.728583,5
-8.43245,12.372349,4
7.0135736,5.53815,4
-8.092529,12.631362,4
2.8662705,-1.9233543,5
-1.3133098,3.9529984,1
15.205039,22.39265,4
-9.175092,9.010739,5
6.530614,-1.1911112,5
-9.993771,1.8701783,5
-12.058205,14.465756,3
6.194968,24.534508,4
4.125687,0.33721688,5
1.5637372,10.570126,2
11.019283,-3.7421434,1
17.316317,5.7435064,1
-0.8830008,2.4276822,1
21.844582,6.074772,4
-4.8210034,17.79165,6
14.198658,4.5855904,5
-4.8855233,5.624769,5
-7.724904,8.713657,5
6.4365487,-1.415755,5
17.383507,-5.8781505,5
19.852928,-0.24033326,4
13.876657,16.28242,3
-4.5743494,-0.31779233,6
6.842441,6.2960215,4
7.429402,17.504322,4
-10.608663,21.172735,1
2.5075576,-10.396411,0
14.006881,-0.70683616,4
14.182417,4.594866,5
2.7518106,16.629272,4
0.7451533,19.321337,5
10.130025,-9.051263,3
-4.1024446,5.7604713,5
-4.086375,-1.7583919,6
7.0319357,7.2117724,4
6.7971563,5.880641,4
-12.367145,-2.423297,0
-6.2574253,-7.124886,0
-4.9833627,5.542753,5
-2.933673,-2.4672997,6
-5.4625077,-11.370711,0
14.404885,15.586914,3
11.012844,21.95777,2
17.722834,-5.4930167,5
5.743796,0.3174474,5
6.6926637,5.02106,4
-7.9104176,8.65515,5
-4.775727,-2.7668397,6
19.860518,-0.21809447,4
17.597979,-5.9021597,5
-2.9736938,-2.0305827,6
3.0098112,16.712769,4
5.533969,0.549511,5
13.412019,4.4457755,5
10.681394,-8.218583,3
13.493547,4.256578,5
-11.942657,14.573173,3
-12.340369,-2.4483745,0
3.595527,-1.4009461,5
2.141323,10.777074,2
-0.094936535,13.96932,4
-4.927384,-2.9336824,6
-8.707187,8.4706545,5
3.87207,-2.4222212,5
1.6566539,10.651278,2
0.5901868,10.726559,2
14.579361,4.693467,5
-5.177476,-2.9006524,6
7.0272603,5.063498,4
10.601075,-3.0806808,1
6.4697356,-1.5976932,5
0.029177155,20.245733,5
5.720025,-1.2848303,5
-5.9384766,-7.367925,0
17.653698,9.828636,4
-0.8112852,2.5187564,1
3.4053288,-2.1922534,5
7.284578,7.239779,4
21.61987,5.6801114,4
1.8330177,10.791797,2
4.0880036,0.34167027,5
6.4217534,-1.6270666,5
19.864077,-0.5716568,4
-6.7599707,-7.987774,0
-5.451906,-7.926091,0
14.360847,5.2538238,5
-9.081015,12.778607,4
-1.2848157,20.694935,5
4.0603876,-2.0789514,5
-8.688657,8.678225,5
-1.3342297,3.8625755,1
6.094683,5.6050367,4
-5.6633925,-2.9861715,6
6.091436,5.185188,4
2.3445914,-10.230679,0
11.440651,-3.4754953,1
17.371632,-5.9242754,5
-5.1325073,-3.3016765,6
2.329531,4.517867,4
-4.9138594,5.1628785,5
-0.009132808,14.278372,4
6.3767157,-2.0446017,5
5.339307,1.0136167,5
10.9396,-8.352218,3
-10.4418,2.8080835,4
-3.9614668,6.6949024,5
6.4636064,17.50287,4
-7.8647733,8.622432,5
4.571437,-1.7686073,5
15.009688,-0.72095954,4
-12.64787,1.7283894,2
17.588919,-5.7649174,5
13.573083,-0.25139892,4
4.020681,0.3366316,5
16.948719,10.29679,4
-5.941116,-11.590446,0
17.006666,10.861257,4
13.983169,16.561394,3
11.082935,21.888836,2
-12.544086,1.7405332,2
5.6156316,0.50993055,5
-6.8274875,12.907253,2
-1.982123,7.6238747,1
6.4701953,-1.7752918,5
6.4864244,-0.98916644,5
-9.410227,8.314212,5
8.495705,6.3250375,4
17.462381,5.90834,1
17.688911,10.267333,4
4.4390907,-1.5314345,5
-4.290231,-0.5454369,6
17.439976,10.835555,4
18.86057,-5.1396923,5
2.2748702,-10.158695,0
2.3907442,-10.277749,0
4.1896944,25.691002,5
9.032915,15.284411,4
-6.1901116,-11.735602,0
17.501057,-5.829871,5
-9.161535,9.097052,5
10.759867,-9.102985,3
6.3810697,17.51821,4
-5.533933,-1.9600732,6
2.4035828,4.44364,4
5.992106,0.25497034,5
2.3336446,10.498576,2
7.7759795,5.6717825,4
-6.325811,-11.698413,0
6.2109995,6.2072864,4
14.630514,-0.7707948,4
2.2449224,9.970236,2
3.0603015,-1.7392054,5
14.520411,5.225084,5
10.606881,-8.278498,3
14.854952,-0.47803274,4
-6.0529327,-7.5167165,0
0.39184722,19.9374,5
13.534134,16.637577,3
-1.2001587,3.2129824,1
5.483275,-1.2107155,5
6.1890354,5.4135895,4
-7.965282,8.266133,5
19.670202,-0.5181243,4
16.610386,10.470055,4
-0.84571475,14.09153,4
-0.11597644,14.281721,4
1.0777127,29.052153,4
13.143619,16.159472,3
6.9489884,17.496712,4
8.034852,6.711666,4
9.774542,-13.948618,6
-2.9310448,-2.5146384,6
3.62777,23.612434,5
-0.3301857,20.461823,5
3.9234447,-0.285938,5
6.683388,5.438467,4
-4.72298,-2.5442202,6
-1.3608677,4.781289,1
4.2200975,0.7018931,5
6.247385,6.242721,4
5.6514697,5.371818,4
-10.518778,2.3584404,4
-5.3990827,-11.286673,0
-12.15716,-2.6257343,0
-10.390761,2.8992548,4
17.793758,6.226342,1
3.0158782,-0.689953,5
6.1684246,6.9483767,4
21.834862,6.063315,4
6.263304,4.172698,5
11.451478,-3.3659744,1
6.95116,5.477352,4
6.142412,5.257956,4
6.4458427,5.528137,4
5.9996123,0.20104654,5
-8.562621,8.8418455,5
6.5248075,5.9222636,4
13.805661,16.433481,3
5.7509723,-1.6688854,5
-4.8260655,5.1452303,5
-4.424292,6.176052,5
10.381542,-8.897889,3
6.0338225,24.522425,4
1.023264,9.023533,2
1.4230887,10.896065,2
16.885916,11.205495,4
6.7318463,5.7072153,4
3.8136961,-2.1714277,5
-10.419203,2.347672,4
-6.0694366,-11.22583,0
-2.0099382,7.684181,1
3.539084,25.340366,5
23.23387,2.6911168,2
18.185713,-5.2705016,5
-1.072127,21.063437,5
6.5922303,-1.2492465,5
5.6638474,5.702069,4
-5.773903,-2.1677194,6
-12.743664,1.676517,2
4.705691,-1.0931218,5
2.327809,9.976858,2
5.931076,23.764385,4
5.3425364,-0.9620808,5
-6.653114,-7.575544,0
-5.839672,-11.151671,0
1.3770157,10.646514,2
-4.7964687,-2.3256607,6
2.842552,-1.9540527,5
-10.691518,21.256063,1
3.660239,-0.746105,5
17.367487,-5.9288564,5
5.3672733,-1.3088027,5
5.970227,6.512883,4
-1.1702166,2.46525,1
16.978107,11.191216,4
6.7793775,7.4197817,4
-8.8374815,12.563366,4
21.611809,5.6651435,4
-6.906522,-7.893225,0
7.1648154,5.677222,4
0.6558446,19.93601,5
5.4401445,-0.24854845,5
3.7895336,0.019608729,5
5.455182,5.852549,4
13.73882,15.530405,3
2.4090128,4.429169,4
16.732298,11.146973,4
-1.4200327,2.5417075,1
16.860924,9.882515,4
10.924863,-2.787049,1
-5.030463,-1.955385,6
-0.55384225,20.144516,5
-1.5613809,2.8018289,1
17.782913,10.000006,4
-8.125755,8.321982,5
-5.6274214,-7.5410686,0
-4.9183574,5.3396444,5
19.374617,-4.9288807,5
-4.106707,5.7577,5
-6.956485,-7.4698396,0
5.7147703,5.362086,4
-0.891709,14.669663,4
-16.03659,14.812379,4
6.504109,-1.4043725,5
-4.917835,5.383318,5
7.0509024,6.146157,4
16.37295,10.645614,4
10.921713,-3.5287826,1
5.054464,-2.1973448,5
6.0299845,-1.3691322,5
7.334625,-9.852352,3
-7.0822935,12.7971115,2
4.0541506,23.872288,5
10.690709,-8.253748,3
5.848842,23.817366,4
17.802774,6.2378206,1
17.36678,5.8000073,1
5.6198306,5.5489736,4
6.2263093,6.2027164,4
-10.352836,2.1840365,4
14.579253,15.76735,3
7.200278,5.6238275,4
-4.672808,-2.530983,6
9.100406,15.351487,4
4.146032,0.9567063,5
-4.04674,-0.038409483,6
0.8229909,28.798775,4
10.017972,-8.474801,3
-6.19947,-2.2607615,6
-4.4610944,-0.29006878,6
5.978285,-0.85593027,5
-5.130873,5.9845924,5
-5.121292,17.47918,6
-5.550398,5.58131,5
10.86054,-3.7587006,1
5.0422797,-1.9726834,5
6.3109202,24.114132,4
-1.1546456,-11.489381,0
10.7101755,-3.3085687,1
-8.08231,18.601727,4
23.04526,2.5004692,2
11.004928,-2.6911917,1
-1.4520556,2.8086312,1
8.371767,6.150366,4
19.247019,-0.03830263,4
-4.381337,24.30147,2
2.0304708,9.289362,2
-7.159082,-7.8096967,0
4.298692,-1.5400269,5
13.563027,4.266399,5
10.049448,-8.866514,3
6.9369416,17.476938,4
7.0430202,5.3196163,4
7.222452,18.168415,4
17.641535,10.68087,4
11.174517,21.79678,2
10.726568,-8.840156,3
14.333755,-0.463428,4
7.0656962,4.6849356,4
16.53638,10.110164,4
19.151371,-4.7279963,5
5.8130956,-1.3498648,5
-5.8389716,-1.9055082,6
7.078001,18.350637,4
2.9861715,16.69885,4
7.208128,17.945398,4
-0.7735703,14.718004,4
3.749619,24.461895,5
-1.2466335,4.0959134,1
19.293598,-0.2564986,4
-12.053842,14.4693775,3
10.912019,-8.287425,3
-8.744067,12.330198,4
-5.966285,-7.472298,0
11.012025,-8.234574,3
-8.2303295,8.590956,5
8.804817,15.056878,4
17.795206,6.2319083,1
-0.52926755,20.074902,5
-0.004965698,20.261099,5
7.652278,7.383225,4
10.305547,-8.25632,3
7.107348,18.347763,4
6.1985736,-2.1013825,5
10.691424,-9.098852,3
0.7011434,19.93519,5
10.906896,-3.7344167,1
4.0641694,0.48009524,5
5.888836,-0.7054035,5
7.2049294,6.8794384,4
-10.648403,2.5350573,4
-6.2436295,-2.333746,6
7.9598904,6.5969453,4
-1.4968748,2.8443983,1
5.8855867,-2.1205616,5
-8.851198,13.1080475,4
6.350431,18.062798,4
5.983443,-0.073270306,5
5.781905,0.33672923,5
13.860599,-0.5367355,4
4.929264,-1.7318562,5
14.75123,-0.6416154,4
-12.403075,14.144161,3
-8.406029,12.9570055,4
-1.4547545,5.150568,1
1.0043784,9.893872,2
-8.839401,12.708654,4
16.966236,9.7415905,4
-10.530272,2.746797,4
4.496288,-1.8423812,5
-4.4181266,6.048401,5
3.6498816,24.016415,5
6.3488145,-0.71941876,5
-10.092278,2.6715724,4
19.044613,-5.157907,5
-3.800446,6.5314875,5
14.038373,16.389341,3
11.34733,-4.082141,1
1.4044676,9.233893,2
-5.624368,-7.4805355,0
18.816275,-5.606484,5
3.4703546,-0.70916057,5
8.115493,6.815354,4
6.900973,6.6221223,4
-0.5593765,20.071198,5
-3.957752,-1.7124163,6
14.090541,-0.77454233,4
7.4028378,-9.892158,3
13.133327,16.32036,3
6.431095,5.582569,4
7.0446467,17.437328,4
14.465893,15.669523,3
-4.868724,5.88625,5
-11.860382,17.635675,4
13.398953,4.4220753,5
4.2927713,0.5510381,5
2.3363898,4.510635,4
6.328689,18.00765,4
6.899052,5.89949,4
5.505168,-1.61329,5
-3.8442805,-0.502677,6
6.57379,-0.9554317,5
-4.255841,6.3197203,5
6.27283,6.074762,4
-7.072059,12.791651,2
-10.374418,2.8046403,4
-3.0038564,-2.3737707,6
-1.8663667,7.18034,1
4.0641975,-0.6877823,5
15.111956,22.48558,4
16.74562,11.050656,4
-4.3247466,24.35166,2
-6.907613,12.8466835,2
-8.279891,8.726253,5
-12.332709,14.21024,3
13.528304,-0.20587516,4
4.635822,0.29323298,5
11.077087,21.894724,2
-0.83678615,3.3505917,1
14.881808,-0.76456577,4
2.0158744,9.824907,2
6.1200237,3.860043,5
4.955831,-0.8704761,5
6.4406176,5.877309,4
-1.0388596,14.386576,4
-6.186085,-2.0989225,6
14.307789,-0.8174923,4
7.019131,17.603043,4
13.486022,17.259844,3
11.11407,21.85683,2
3.201788,16.824121,4
-4.3345118,24.343067,2
0.41718808,19.615274,5
-3.8440785,6.22012,5
10.63722,-3.170256,1
17.185478,10.496882,4
-3.0015476,-2.0303688,6
4.683713,1.2467148,5
-6.247784,-11.794056,0
-7.966397,8.260412,5
6.9031053,6.28032,4
4.8984933,-1.3192966,5
-4.9932656,5.644474,5
-5.379401,-1.9114349,6
10.277395,-8.7605915,3
-4.357983,24.321758,2
2.109605,10.299053,2
-4.6774025,-0.37664098,6
8.721201,6.1688066,4
-1.4472468,3.2639816,1
3.737769,24.427902,5
-0.18724893,20.206371,5
5.927363,5.080834,4
2.4934137,-10.382569,0
4.080399,0.34642428,5
14.303369,-1.0646389,4
18.225224,-5.605427,5
14.623495,4.7224493,5
4.774404,1.2955594,5
17.861038,9.983608,4
14.571417,15.750438,3
3.0672045,-0.9447243,5
5.5535703,-0.69189614,5
6.1658506,17.686035,4
9.020076,15.271269,4
7.877097,7.1844034,4
6.033674,23.9212,4
21.606628,5.6351757,4
0.9790279,28.954256,4
-8.323749,9.03693,5
4.4676986,0.6843136,5
8.279554,5.979032,4
-0.93845385,20.732748,5
-10.580761,2.5209434,4
-8.603773,12.31054,4
6.9257917,24.217005,4
3.5244067,23.716225,5
7.149888,6.017028,4
16.596237,10.49398,4
6.192171,6.2061186,4
4.204005,25.233622,5
-1.3187745,20.799349,5
6.373315,6.8832345,4
19.581623,-4.9258776,5
-5.8661838,-7.782689,0
17.379747,-5.944342,5
2.789831,-1.1559542,5
5.503415,0.16203138,5
6.694605,5.750849,4
16.534943,10.110459,4
-4.9627185,17.643417,6
13.590715,16.93978,3
-3.3172927,-1.9935216,6
8.017784,6.616646,4
6.993422,6.611512,4
1.0056428,10.608551,2
1.8520927,9.707458,2
0.45929688,20.124586,5
4.2395306,0.72689384,5
16.841215,11.052095,4
6.8079667,-10.474846,3
8.040911,6.6381764,4
14.350868,5.2651644,5
17.288477,9.771953,4
5.698717,24.08702,4
7.6396413,7.4078517,4
17.65686,9.870094,4
1.8725808,10.884366,2
6.813838,-10.460568,3
-12.384011,-2.405727,0
7.2323303,17.911268,4
6.826883,-10.35849,3
-1.4635808,3.2425308,1
-5.563824,-11.522733,0
-8.756663,12.942645,4
-8.147833,18.630844,4
3.6732008,23.997507,5
6.363209,18.018095,4
2.186923,9.918154,2
-1.2617395,20.74168,5
17.77826,-6.011927,5
14.033747,16.352016,3
-1.2014087,20.567999,5
9.159412,15.410285,4
-1.0346373,14.387472,4
18.817173,-5.6202626,5
-3.935007,5.4722977,5
0.007012118,14.243208,4
7.7268395,5.673288,4
-1.3115166,3.9527354,1
-8.529637,8.7188015,5
16.620544,10.971178,4
17.309238,5.735864,1
17.682238,-6.0015492,5
2.0443804,4.832266,4
1.0678173,10.701005,2
17.79363,6.2294893,1
-7.1278505,12.768315,2
7.373432,-9.84799,3
0.6045558,10.723299,2
-4.888502,-2.3849006,6
14.614266,4.688271,5
1.3673042,9.959171,2
3.7186246,24.831587,5
-4.361363,-0.90934235,6
-6.1364675,-1.8501105,6
-10.492097,2.6140318,4
14.808614,-0.59310263,4
3.836002,-0.23648474,5
-6.040183,-11.803905,0
1.0833936,29.057766,4
21.502115,5.5173526,4
1.0355757,9.041841,2
2.402222,4.4465766,4
0.568835,5.9845834,2
6.7378116,5.005973,4
-4.7075477,-2.4815512,6
6.4030423,18.04695,4
4.5175037,0.4395113,5
2.0908077,10.6718025,2
9.790532,-13.964176,6
17.944239,18.768103,4
11.039774,-4.1180277,1
6.0702615,23.89138,4
6.477317,5.0542636,4
13.622611,16.210615,3
1.8803259,10.80407,2
6.0507174,-1.2218314,5
4.998521,-0.3297208,5
1.050222,29.02447,4
-1.1279383,20.80041,5
10.799217,-3.8565915,1
19.615183,-0.39087257,4
2.5307796,-10.420214,0
17.398918,5.8352013,1
-5.436993,5.694648,5
11.113367,-4.2707925,1
11.36918,21.604628,2
7.1742435,4.3770785,4
-1.6219116,2.6904633,1
-10.145793,2.4533918,4
23.11355,2.5690024,2
-4.520365,-0.26073918,6
-5.802871,-1.900207,6
-7.095866,-7.981435,0
6.2301965,6.2176604,4
-10.614195,21.178377,1
6.401275,-2.0926192,5
11.019863,-8.219671,3
7.958522,6.241624,4
3.7316082,-1.0820018,5
13.905606,15.748728,3
16.920248,10.672861,4
19.29275,0.047750946,4
-9.371193,8.786013,5
-11.946328,17.559088,4
13.567992,17.114725,3
13.821755,-0.5024051,4
17.777094,10.213862,4
4.7418838,1.2243508,5
7.466704,17.48006,5
6.8776884,-10.426651,3
17.911766,18.801218,4
6.4746847,5.2569695,4
-1.9758626,7.6235523,1
-5.5627856,5.6565185,5
2.4039052,4.442755,4
-2.9754207,-2.4176748,6
9.781924,-13.955855,6
4.2154408,-1.5159185,5
-5.8557634,-11.090764,0
-11.911835,14.601971,3
3.3987377,-2.11507,5
19.502033,-5.029078,5
6.328434,5.2968745,4
6.3599796,5.5344615,4
-5.790999,-2.2455323,6
