pca_1,pca_2,kmeans_label
-0.9619997839700848,-0.15391671947040103,4
-1.986944174396662,1.5085006721001426,1
2.85182790834273,-0.4394615499593958,3
0.39577741935013266,-0.18074114436537986,4
1.0587928039568688,-0.03671878839866936,4
-0.8728433736125075,0.8848736295514985,2
1.1638402129368275,0.5178428298797755,4
2.9350610697563724,-0.6890910342560381,5
-0.31498313490167995,-0.40576634476797213,4
1.257635572330486,-0.048786995647250184,4
-1.9820169723890282,-0.0405271857082695,1
-0.004489730301237227,-0.5341547415083443,4
0.22151207452726676,0.07161880517705116,4
-1.205102649059386,-5.914586173085708,0
-0.4022694778895668,-0.410676484960719,4
1.2879524746416073,-1.262104061567805,5
0.9149958225405702,-1.0733783465636593,5
1.0499586360456814,-1.177312412598587,5
-0.6123003026871269,-2.6891490292527322,0
-0.5692234847113977,-1.4217370463625738,0
1.2201601057116147,-0.8791986753660489,5
1.271602908258074,-1.3832643269117533,5
-2.2517045885175078,0.35335183517225055,6
1.0992670265809943,-1.1236893132136396,5
-0.9327654096670254,-0.3987493104941608,4
-1.6338488580570816,-0.7681228383450164,5
-2.2412527008808225,0.982850091781103,6
-1.3594597544581934,-1.8369158529485123,5
-0.06920128341415038,0.9165347648088784,4
2.9797107160899334,0.5816620565902328,4
3.0620763394190704,1.263490058428366,2
1.0513975498021895,2.874794331724269,2
-1.9806543892516069,0.002849157271084493,6
-0.24608170994242415,0.24592327739487352,2
-0.9136318282633206,-1.433068546942169,5
-0.6388604630219561,-1.0875867996472475,0
0.17579660798070904,0.22087759010556346,2
0.541938348194617,-1.077317401362528,5
0.3494639999804038,-0.7606804033881746,5
3.024768422546545,1.7355622868464964,2
0.44477304846164323,0.8289087387613511,2
-0.04286104792788342,-0.8284262779785426,5
-0.35073461315382426,-1.7757184419853307,5
2.848883367137797,-0.1866333010347317,3
-0.9823648755216278,-0.1776575412099725,4
2.903326487153822,1.3453628207563626,4
-1.5654414243560986,3.09015506520414,4
0.15354176719465082,1.0313073800880026,4
-0.18783410137241996,-0.2240933577187798,4
-2.0174322565246734,1.8127183861425884,1
2.840848354278362,3.1949635260890457,3
-1.3332895670049274,-0.1699885904452103,4
-2.0236990405888875,-0.25523855849698646,1
1.341710583665896,-0.6178079493564039,4
1.017398426931619,0.7748812719514357,4
-1.103142951300261,3.0458689280185784,4
-2.0706079149768573,2.7718773198565634,1
0.0010620626949260914,-1.9371084143942219,5
2.8711425624726616,2.1340771144385426,3
1.0966121477770356,-1.1742628477508397,5
0.8468743687472509,-0.9300288904213627,5
-0.6503198211503091,-2.213629871744406,0
-0.5594746068294638,-1.482952253665274,0
-1.95482504499131,-0.43593100007438745,1
-0.3002934820501568,-0.511806423235111,4
1.4113273451954553,-0.6103477108789721,5
-0.6606720493366293,-2.0719435740060645,0
0.8074848159153861,2.044136646967723,4
1.4021446662425834,-1.1257605176510184,5
-2.144726199209736,0.40815584601335875,6
1.1751956240534025,0.10966464082020982,4
0.3184688087280847,1.4290496770271643,4
-1.3638598672362916,-1.5222695622163471,5
-0.37020716494133965,-1.2158043782517933,5
-0.009710575838386304,-0.7887525295798723,4
-0.873901646389439,-1.8519478432453451,5
-1.3533133404781006,-1.5272098907572882,5
1.0002614094953743,0.9432257460240481,2
0.26567503642711965,0.5850243331602044,4
1.2190156496199007,-1.0475244412831393,5
0.8640552742503623,0.33618750631601546,4
0.5492487232413558,-0.7644337419248866,5
-1.5542952023598797,3.891557791424818,4
0.006453643747622154,0.15375977352330478,4
1.0880015931267537,-0.9915242365003358,5
-0.3503795148068437,-1.6884204983261673,5
2.8266566700702973,0.6328003273778438,3
-2.128830047811023,2.6885074828528883,6
-0.914807963384609,-0.33290242201346865,4
1.191384886400636,-0.03613209506066282,4
0.4532374787454573,-0.06724732339382747,5
0.19063868686407318,-0.5920168384154574,5
-1.6415378261853462,0.09103458160350854,4
-0.037341283116734736,-1.2480934085929631,5
0.10966054349556505,-0.07260155270965343,2
0.23910839475189738,1.7079711567359954,2
2.9632580599680853,0.39534833544105014,4
0.026459304604118494,-1.8370874989844834,5
-1.3638674220306863,-1.472760321688704,5
-0.5362815204397999,-1.6076368904554523,0
-2.3162497888222506,2.625982690757969,6
1.0594099892578719,-1.1175782142200175,5
1.2121272237420349,-0.5256484490531166,5
-2.2304827268674963,0.48456946492731134,6
-2.144647441158288,0.32476270833054144,6
1.0265864310394461,-0.253039677700028,5
-0.057073994080763066,0.19596865983552436,5
-0.8697163907393336,-0.6119015546346239,4
-1.6632857033444493,-0.15352340795216612,5
1.2527594739668375,-0.9441670958648638,5
-1.3376316156246455,-1.310004326552442,5
-0.2814926406830336,-1.1618574845648186,4
-0.9545513434617301,-1.6264504086651295,5
-2.0624999374589836,1.0963719308585866,6
-0.05132450392810756,-1.1573708776318374,5
-1.3943825174015805,0.2913578453764798,4
1.399440500281826,-1.1827975605464947,5
-0.1682956398368026,-0.8911154485249001,5
-0.013798368079087131,-1.2295260884835542,5
0.1853738223049183,-0.7023022181697859,5
-0.06761064098011532,-1.3656618783885313,5
-0.8786597380146257,-0.6440137396093556,4
-0.06413177860374147,-1.1377344290692302,5
-2.0089967122760215,1.2627744619816115,1
-2.3307014168169666,1.4168134132702181,6
0.08803585169782453,0.5332521325559192,2
-0.3478874761708951,-1.572799695941666,5
2.759543461138088,0.6267980880958829,3
2.841173061179539,-0.5244330209363463,3
-0.6344071820773558,-1.209587414674069,0
2.9329480153791128,1.3801485882848232,3
-2.046760580854834,1.794550806562688,1
0.7231813421790113,-0.1143395591816606,4
-0.47981606609292204,-0.4518888827536972,0
-2.0121176660021054,-0.35607740695576945,1
1.255294525683431,-1.0109784406367384,5
0.9116995292290764,0.3827015718211609,4
-2.083240943737747,1.4695983127504781,6
-2.214897387878559,0.4321311521493108,6
0.8881744149594364,-0.7364949438040499,5
-1.6925119011167913,1.605884026103794,4
-1.0079168027363532,0.5504070313013121,4
2.8518249236847826,-0.3248381703563381,3
0.20088745251372045,-0.10991881074781738,4
-2.0903761160401237,2.9345557137060334,1
-0.35423478879717196,-1.2029757177795104,5
3.045681607553694,1.6228538508926078,2
-0.03014008007737251,-1.859712809188789,5
0.4364236128696296,1.2969570016127139,2
-0.6698748649107763,-1.0440285033048948,0
-1.2868511638173081,0.965132164555504,2
0.4743964861446276,0.5912872006460959,4
-0.36111004656541656,0.7634155808551308,4
-0.16602679836921666,-0.3430170508440563,2
2.8166752533747523,-0.22426448110052682,3
1.1801141662805827,-0.43026470906890135,5
-1.8880876691878115,3.9626331406523616,4
-1.7609728424558424,1.1618694607736997,4
-0.6449043754426016,-0.8139537236646484,0
-0.0680400464316972,-1.0741844682175774,5
0.27244767173488404,0.23846058863927788,5
0.6411992708480642,1.131061890155725,2
-0.9764900849092085,0.8805927615347426,4
2.9099337941249557,2.118383773728381,3
2.908488499125885,0.5024611770786621,4
-0.584380257398638,-2.842125051420064,0
-0.2643022901638258,-0.984405013650131,4
-2.162598089730569,0.09105022564723735,6
0.3183880556428206,0.6941349460211014,2
-2.1259002148601818,-1.2041597362488554,6
1.0966121477770356,-1.1742628477508397,5
-0.5935234637281548,-1.3103824797705372,0
-0.0320717003356597,0.17749834981191953,4
-1.9575743074674472,0.707693867996776,1
1.417174605624112,-1.1445084519157527,5
2.848086401282071,0.2989875254275107,3
-2.1855915453180748,-0.5199231168771549,6
1.392502769591479,-1.0801024379426503,5
0.9926083337396707,1.0456348593360878,2
-1.6877040606568257,0.16872066770269034,5
0.5296558569172249,0.07436510066590929,4
0.09411502203529509,1.1769146768746315,4
-1.7069231886774994,0.46828695569648077,5
-0.33347833565240514,-0.6748267053907803,4
-0.6407643207304424,-1.0182367683739924,0
2.504035270433369,-0.1352862949681234,4
0.9342870036953941,-1.4380281842372689,5
0.2019331024898612,0.395797393163787,4
-0.03527854225921484,-1.5480741734042731,5
-1.7403372852509005,0.4823983639379586,5
1.4423097467357864,-1.3765975519192852,5
-1.8551048501209322,1.5030266557162835,1
1.236032955204507,0.5662317065987579,4
1.2094086637592103,0.5864536683766087,2
1.4021876277305818,0.9553085559883499,4
0.7124592505809841,-1.1266811778038777,5
0.8938378281246583,-0.8644556009225702,5
-2.058423812538996,2.0124949963458194,1
-0.5698615556099275,-2.6345406539258556,0
-1.953546544145673,-0.32350770101522996,1
-0.49806473384738703,-0.47478365107961973,0
-1.0103611040703424,1.2356828608929333,4
-1.3671939359366159,-1.135641085283991,5
-0.26982752415499,-0.69118372662927,4
2.952024866175173,2.7364112434341,2
0.7916157969750436,0.9525931759963076,2
-1.656005614366726,-0.49177457577887107,5
1.122171499027366,-0.1780339636664356,4
0.810316890943594,1.2677024164710904,4
2.9914171434925905,2.621933572501091,2
0.010672161544727386,-1.592105426681325,5
-0.9145718203311775,-1.594868799747349,5
1.0891153596975,1.6893633051561503,2
-2.0352181910833402,2.513755981474159,1
2.7258050519243433,1.0270752391199014,3
-1.9937911521090792,3.5165994359515973,1
-1.317322514534101,-1.553178869288814,5
